subject,block,condition,target_distance,type,location,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_mean,log_bias_sd_un,log_bias_sem_un,log_bias_var_un,log_bias_n_un,log_bias_un_mean,antilog_bias_sd,antilog_bias_sem,antilog_bias_var,antilog_bias_n,antilog_bias_mean,absantilog_bias_sd,absantilog_bias_sem,absantilog_bias_var,absantilog_bias_n,absantilog_bias_mean,antilog_bias_sd_un,antilog_bias_sem_un,antilog_bias_var_un,antilog_bias_n_un,antilog_bias_un_mean,antilog_bias_sd_un_p,antilog_bias_sem_un_p,antilog_bias_var_un_p,antilog_bias_n_un_p,antilog_bias_un_p_mean,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,abs_bias_mean
S003,0,Floor level,2.9,NORMAL,standing,2.3804761428476167,1.1902380714238083,5.666666666666667,4,3.5,0.820853842361247,0.4104269211806235,0.673801030519223,4,0.20689655172413796,0.6116843538229917,0.30584217691149584,0.3741577487118509,4,0.5172413793103448,0.2564896442538569,0.12824482212692845,0.06578693760947008,4,0.01867182361651435,0.1517651752396191,0.07588258761980955,0.023032668415512297,4,0.1800398258514892,0.820853842361247,0.4104269211806235,0.673801030519223,4,0.20689655172413796,0.6116843538229917,0.30584217691149584,0.3741577487118509,4,0.5172413793103448,0.5849216810554111,0.29246084052770555,0.342133372968688,4,1.5870689655172414,0.5849216810554111,0.29246084052770555,0.342133372968688,4,0.5870689655172414,2.3804761428476167,1.1902380714238083,5.666666666666666,4,0.6
S004,0,Floor level,2.9,NORMAL,standing,0.1341640786499874,0.06,0.018000000000000006,5,1.56,0.04626347539654737,0.02068965517241379,0.0021403091557669436,5,-0.46206896551724136,0.04626347539654737,0.02068965517241379,0.0021403091557669436,5,0.46206896551724136,0.035410929741125134,0.015836249209524967,0.0012539339451309007,5,-0.27047048963374987,0.035410929741125134,0.015836249209524967,0.0012539339451309007,5,0.27047048963374987,0.04626347539654737,0.02068965517241379,0.0021403091557669436,5,-0.46206896551724136,0.04626347539654737,0.02068965517241379,0.0021403091557669436,5,0.46206896551724136,0.14410215854998643,0.06444444444444443,0.020765432098765427,5,1.8688888888888888,0.14410215854998643,0.06444444444444443,0.020765432098765427,5,0.8688888888888889,0.1341640786499874,0.06,0.018000000000000006,5,-1.3399999999999999
S005,0,Floor level,2.9,NORMAL,standing,0.4183300132670378,0.18708286933869706,0.175,5,1.9,0.14425172871277164,0.06451133425472312,0.020808561236623068,5,-0.3448275862068965,0.14425172871277164,0.06451133425472312,0.020808561236623068,5,0.3448275862068965,0.0947775258899064,0.04238579812581539,0.008982779413811877,5,-0.19196149427668358,0.0947775258899064,0.04238579812581539,0.008982779413811877,5,0.19196149427668358,0.14425172871277167,0.06451133425472313,0.02080856123662307,5,-0.3448275862068965,0.14425172871277167,0.06451133425472313,0.02080856123662307,5,0.3448275862068965,0.3390231063905036,0.15161574236646186,0.1149366666666667,5,1.5853333333333333,0.3390231063905036,0.15161574236646186,0.1149366666666667,5,0.5853333333333333,0.4183300132670378,0.18708286933869706,0.175,5,-0.9999999999999999
S006,0,Floor level,2.9,NORMAL,standing,0.6324555320336759,0.25819888974716115,0.4,6,2,0.218088114494371,0.08903409991281419,0.04756242568370987,6,-0.31034482758620685,0.19708538160324418,0.08045977011494253,0.038842647641696385,6,0.3218390804597701,0.1542890632250983,0.06298824629891726,0.02380511503087838,6,-0.18219112500302487,0.14707227615334426,0.06004200531423196,0.021630254412925553,6,0.18709887727659363,0.21808811449437102,0.0890340999128142,0.04756242568370988,6,-0.31034482758620685,0.19708538160324418,0.08045977011494253,0.038842647641696385,6,0.3218390804597701,0.6475794131331786,0.2643731883512119,0.41935909631391194,6,1.6224137931034481,0.6475794131331786,0.2643731883512119,0.41935909631391194,6,0.6224137931034482,0.6324555320336759,0.25819888974716115,0.4,6,-0.8999999999999999
S007,0,Floor level,2.9,NORMAL,standing,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,1.625,0.16507363926833418,0.08253681963416709,0.027249306381292117,4,-0.43965517241379304,0.16507363926833418,0.08253681963416709,0.027249306381292117,4,0.43965517241379304,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,-0.2678601853030452,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,0.2678601853030452,0.16507363926833418,0.08253681963416709,0.027249306381292117,4,-0.43965517241379304,0.16507363926833418,0.08253681963416709,0.027249306381292117,4,0.43965517241379304,0.683536555146996,0.341768277573498,0.4672222222222222,4,1.9333333333333333,0.683536555146996,0.341768277573498,0.4672222222222222,4,0.9333333333333333,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,-1.275
S008,0,Floor level,2.9,NORMAL,standing,1,0.44721359549995793,1,5,3,0.3448275862068966,0.1542115846551579,0.11890606420927467,5,0.034482758620689696,0.1430099403677774,0.0639559896241083,0.020451843043995242,5,0.2827586206896552,0.1509489768100487,0.06750643465626165,0.022785593600000625,5,-0.005737752158246129,0.061690089073905004,0.027588646541453727,0.0038056670899463334,5,0.12335664962973375,0.3448275862068966,0.1542115846551579,0.11890606420927469,5,0.034482758620689724,0.1430099403677774,0.0639559896241083,0.020451843043995242,5,0.2827586206896552,0.17365330310406887,0.07766011805161464,0.030155469678953616,5,1.3386206896551724,0.17365330310406887,0.07766011805161464,0.030155469678953616,5,0.33862068965517245,1,0.44721359549995793,1,5,0.10000000000000009
S009,0,Floor level,2.9,NORMAL,standing,0.08366600265340762,0.037416573867739444,0.007000000000000012,5,2.02,0.02885034574255436,0.012902266850944638,8.323424494649245e-4,5,-0.3034482758620689,0.02885034574255436,0.012902266850944638,8.323424494649245e-4,5,0.3034482758620689,0.018120367235100736,0.008103674582989032,3.283477087349123e-4,5,-0.1573475615492301,0.018120367235100736,0.008103674582989032,3.283477087349123e-4,5,0.1573475615492301,0.028850345742554333,0.012902266850944626,8.32342449464923e-4,5,-0.30344827586206896,0.028850345742554333,0.012902266850944626,8.32342449464923e-4,5,0.30344827586206896,0.060406760923106345,0.027014724744928744,0.003648976765221328,5,1.4376441102756892,0.060406760923106345,0.027014724744928744,0.003648976765221328,5,0.4376441102756892,0.08366600265340762,0.037416573867739444,0.007000000000000012,5,-0.8799999999999999
S010,0,Floor level,2.9,NORMAL,standing,1.2110601416389966,0.4944132324730442,1.4666666666666666,6,2.6666666666666665,0.4176069453927575,0.17048732154242907,0.17439556084026953,6,-0.08045977011494249,0.19868772815017838,0.08111392535345908,0.03947681331747919,6,0.3448275862068966,0.23018450183855002,0.093972429366864,0.05298490488666144,6,-0.08184779311503113,0.14900572576691726,0.06083133281367116,0.022202706311325753,6,0.17986354100793747,0.4176069453927575,0.17048732154242907,0.17439556084026955,6,-0.08045977011494247,0.19868772815017838,0.08111392535345908,0.03947681331747918,6,0.3448275862068966,0.6560807375661254,0.26784383951764107,0.43044193420531107,6,1.5988505747126438,0.6560807375661254,0.26784383951764107,0.43044193420531107,6,0.5988505747126437,1.2110601416389966,0.4944132324730442,1.4666666666666666,6,-0.23333333333333325
S011,0,Floor level,2.9,NORMAL,standing,0.75,0.375,0.5625,4,2.375,0.25862068965517243,0.12931034482758622,0.066884661117717,4,-0.18103448275862066,0.22057288577466075,0.11028644288733037,0.048652397938961534,4,0.21551724137931033,0.14687411489543842,0.07343705744771921,0.021572005626318447,4,-0.10455705685920924,0.13106430547493184,0.06553215273746592,0.017177852169626244,4,0.11928031367991561,0.25862068965517243,0.12931034482758622,0.06688466111771701,4,-0.18103448275862064,0.22057288577466072,0.11028644288733036,0.04865239793896153,4,0.21551724137931036,0.4276666320668232,0.2138333160334116,0.18289874818337953,4,1.3630747126436782,0.4276666320668232,0.2138333160334116,0.18289874818337953,4,0.3630747126436782,0.75,0.375,0.5625,4,-0.5249999999999999
S012,0,Floor level,2.9,NORMAL,standing,1.4142135623730951,0.6324555320336759,2,5,3,0.4876598490941707,0.218088114494371,0.23781212841854935,5,0.03448275862068968,0.35968013270083576,0.16085384537504274,0.12936979785969083,5,0.29655172413793107,0.256821313873704,0.11485398317848239,0.06595718725981559,5,-0.03633124419995484,0.19998574985948414,0.08943634624341511,0.03999430014686016,5,0.1486279549596276,0.48765984909417076,0.21808811449437102,0.23781212841854937,5,0.034482758620689724,0.35968013270083576,0.16085384537504274,0.12936979785969083,5,0.29655172413793107,0.8139406645878303,0.3640053311339489,0.6624994054696789,5,1.5455172413793103,0.8139406645878303,0.3640053311339489,0.6624994054696789,5,0.5455172413793103,1.4142135623730951,0.6324555320336759,2,5,0.10000000000000009
S013,0,Floor level,2.9,NORMAL,standing,0.6418722614352486,0.2870540018881465,0.41200000000000003,5,1.32,0.22133526256387878,0.09898413858211946,0.04898929845422116,5,-0.5448275862068965,0.22133526256387878,0.09898413858211946,0.04898929845422116,5,0.5448275862068965,0.22446762941484327,0.10038497562396417,0.05038571665511941,5,-0.3863557495566349,0.22446762941484327,0.10038497562396417,0.05038571665511941,5,0.3863557495566349,0.2213352625638788,0.09898413858211948,0.048989298454221175,5,-0.5448275862068965,0.2213352625638788,0.09898413858211948,0.048989298454221175,5,0.5448275862068965,1.3924698281191668,0.622731438458381,1.9389722222222219,5,2.7066666666666666,1.3924698281191668,0.622731438458381,1.9389722222222219,5,1.7066666666666666,0.6418722614352484,0.28705400188814645,0.412,5,-1.5799999999999998
S014,0,Floor level,2.9,NORMAL,standing,1.3693063937629153,0.6123724356957945,1.875,5,2,0.47217461853893633,0.2111629088606188,0.22294887039239003,5,-0.31034482758620685,0.4344006490558214,0.19426987615176927,0.1887039239001189,5,0.3517241379310345,0.42621099298597215,0.19060735061486395,0.1816558105420884,5,-0.29653724333275105,0.4100824732246868,0.18339445730232742,0.16816763484607597,5,0.3142051515175987,0.47217461853893633,0.2111629088606188,0.22294887039239003,5,-0.31034482758620685,0.4344006490558214,0.19426987615176927,0.18870392390011886,5,0.3517241379310345,2.610181291283239,1.1673085601815003,6.813046373365038,5,2.9406896551724135,2.610181291283239,1.1673085601815003,6.813046373365038,5,1.9406896551724133,1.3693063937629153,0.6123724356957945,1.875,5,-0.8999999999999999
S015,0,Floor level,2.9,NORMAL,standing,0.30923292192132457,0.15461646096066228,0.095625,4,1.8625,0.10663204204183604,0.05331602102091802,0.011370392390011889,4,-0.35775862068965514,0.10663204204183604,0.05331602102091802,0.011370392390011889,4,0.35775862068965514,0.07254428305287475,0.036272141526437374,0.0052626730036556095,4,-0.1968230270931614,0.07254428305287475,0.036272141526437374,0.0052626730036556095,4,0.1968230270931614,0.10663204204183603,0.053316021020918015,0.011370392390011887,4,-0.35775862068965514,0.10663204204183603,0.053316021020918015,0.011370392390011887,4,0.35775862068965514,0.26648765194429447,0.13324382597214723,0.07101566863878343,4,1.5899122807017545,0.26648765194429447,0.13324382597214723,0.07101566863878343,4,0.5899122807017545,0.30923292192132457,0.15461646096066228,0.095625,4,-1.0374999999999999
S016,0,Floor level,2.9,NORMAL,standing,1.2909944487358056,0.6454972243679028,1.6666666666666667,4,2.5,0.4451704995640709,0.22258524978203545,0.19817677368212447,4,-0.1379310344827586,0.2549548622163084,0.1274774311081542,0.0650019817677368,4,0.3448275862068966,0.2610837766029481,0.13054188830147406,0.06816473840525812,4,-0.11734518747105456,0.18990694667637895,0.09495347333818947,0.03606464839594504,4,0.1945378125959109,0.4451704995640709,0.22258524978203545,0.19817677368212447,4,-0.13793103448275856,0.2549548622163084,0.1274774311081542,0.0650019817677368,4,0.3448275862068966,0.8262217859364905,0.41311089296824527,0.682642439556084,4,1.6909482758620689,0.8262217859364905,0.41311089296824527,0.682642439556084,4,0.690948275862069,1.2909944487358056,0.6454972243679028,1.6666666666666667,4,-0.3999999999999999
S017,0,Floor level,2.9,NORMAL,standing,0.7071067811865476,0.31622776601683794,0.5,5,3,0.24382992454708535,0.1090440572471855,0.059453032104637336,5,0.03448275862068969,0.17172275307570664,0.07679674983213823,0.029488703923900114,5,0.15862068965517243,0.10734815241836632,0.048007553213295105,0.011523625827636805,5,0.004492752331230124,0.07477107014312624,0.03343863911808704,0.005590712930348305,5,0.06903995322522007,0.24382992454708538,0.10904405724718551,0.05945303210463734,5,0.034482758620689724,0.17172275307570664,0.07679674983213823,0.029488703923900114,5,0.15862068965517245,0.20972350293024322,0.09379120180628003,0.043983947681331736,5,1.186551724137931,0.20972350293024322,0.09379120180628003,0.043983947681331736,5,0.18655172413793109,0.7071067811865476,0.31622776601683794,0.5,5,0.10000000000000009
S018,0,Floor level,2.9,NORMAL,standing,0.983192080250175,0.4013864859597432,0.9666666666666667,6,3.1666666666666665,0.3390317518104052,0.13840913308956662,0.11494252873563218,6,0.09195402298850579,0.13384760117710012,0.054643054363240066,0.01791518034086405,6,0.2988505747126437,0.14748555595766022,0.060210726087827196,0.021751989216140126,6,0.018495538772962616,0.05557737289604298,0.022689367473282186,0.003088844378025813,6,0.12607420692961252,0.33903175181040524,0.13840913308956665,0.1149425287356322,6,0.09195402298850582,0.13384760117710012,0.054643054363240066,0.01791518034086405,6,0.2988505747126437,0.1562060084722668,0.06377083591898662,0.024400317082837884,6,1.3454022988505747,0.1562060084722668,0.06377083591898662,0.024400317082837884,6,0.3454022988505748,0.983192080250175,0.4013864859597432,0.9666666666666667,6,0.2666666666666668
S019,0,Floor level,2.9,NORMAL,standing,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,3.75,0.3301472785366683,0.16507363926833415,0.10899722552516844,4,0.2931034482758621,0.3301472785366683,0.16507363926833415,0.10899722552516844,4,0.2931034482758621,0.10764318442755659,0.053821592213778295,0.01158705515370496,4,0.10142012837687046,0.10764318442755659,0.053821592213778295,0.01158705515370496,4,0.10142012837687046,0.33014727853666836,0.16507363926833418,0.10899722552516847,4,0.29310344827586216,0.33014727853666836,0.16507363926833418,0.10899722552516847,4,0.29310344827586216,0.33014727853666836,0.16507363926833418,0.10899722552516847,4,1.293103448275862,0.33014727853666836,0.16507363926833418,0.10899722552516847,4,0.29310344827586216,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,0.8500000000000001
S020,0,Floor level,2.9,NORMAL,standing,0.3535533905932738,0.15811388300841897,0.125,5,3,0.12191496227354268,0.05452202862359275,0.014863258026159334,5,0.03448275862068969,0.0793852719532506,0.035502172899955164,0.0063020214030915555,5,0.08965517241379312,0.05177259405983083,0.02315340793785671,0.002680401495684031,5,0.012276365537304044,0.032528836178063104,0.014547337784620711,0.001058125183099267,5,0.03805956122807142,0.12191496227354265,0.05452202862359273,0.014863258026159327,5,0.0344827586206897,0.07938527195325056,0.03550217289995515,0.0063020214030915485,5,0.08965517241379313,0.0832594043850263,0.03723473759421257,0.006932128418549336,5,1.0940689655172413,0.0832594043850263,0.03723473759421257,0.006932128418549336,5,0.09406896551724139,0.3535533905932738,0.15811388300841897,0.125,5,0.10000000000000009
S021,0,Floor level,2.9,NORMAL,standing,0.40249223594996225,0.18000000000000005,0.1620000000000001,5,2.78,0.13879042618964216,0.06206896551724139,0.01926278240190251,5,-0.04137931034482756,0.07863278793787158,0.03516565181788127,0.006183115338882282,5,0.11034482758620694,0.06461688525036469,0.02889754958282379,0.004175341859458797,5,-0.022131684801270136,0.039178349081726384,0.01752109035859133,0.0015349430367696103,5,0.051011082426215194,0.13879042618964216,0.06206896551724139,0.019262782401902507,5,-0.04137931034482758,0.07863278793787158,0.03516565181788127,0.006183115338882282,5,0.11034482758620694,0.10271438445473392,0.04593526918156654,0.010550244773914886,5,1.1283233383308346,0.10271438445473392,0.04593526918156654,0.010550244773914886,5,0.1283233383308346,0.40249223594996225,0.18000000000000005,0.1620000000000001,5,-0.11999999999999993
S022,0,Floor level,2.9,NORMAL,standing,0.2943920288775949,0.12018504251546633,0.08666666666666668,6,2.8666666666666667,0.10151449271641204,0.04144311810878149,0.010305192231470474,6,-0.011494252873563175,0.05191535535924694,0.021194355074236514,0.0026952041220768904,6,0.08045977011494256,0.04581222601653306,0.018702762953593733,0.0020987600525899084,6,-0.0069990379284613135,0.024590236085115326,0.010038921843851129,6.046797107217079e-4,6,0.03597295488948432,0.10151449271641202,0.041443118108781485,0.010305192231470469,6,-0.011494252873563168,0.0519153553592469,0.021194355074236497,0.002695204122076886,6,0.08045977011494254,0.061965686744598236,0.02529738568090149,0.003839746333729678,6,1.087816091954023,0.061965686744598236,0.02529738568090149,0.003839746333729678,6,0.087816091954023,0.2943920288775949,0.12018504251546633,0.08666666666666668,6,-0.033333333333333215
S001,3,Ear level,4.2,NORMAL,standing,2.2702797184488084,1.0152999556781237,5.15417,5,2.308,0.5405427901068591,0.24173808468526756,0.2921865079365079,5,-0.4504761904761905,0.4462345610177589,0.1995621624690973,0.199125283446712,5,0.5266666666666666,1.290660935760165,0.5772011176526436,1.6658056510973047,5,-0.9880310385867642,1.2608903640517817,0.5638873132388482,1.5898445101586347,5,1.0183193241620117,0.5405427901068591,0.24173808468526756,0.2921865079365079,5,-0.4504761904761905,0.44623456101775894,0.19956216246909733,0.19912528344671201,5,0.5266666666666667,181.93685816800655,81.3646364952801,33101.02036004533,5,112.78409523809523,181.93685816800655,81.3646364952801,33101.02036004533,5,111.78409523809523,2.2702797184488084,1.0152999556781237,5.15417,5,-1.8920000000000001
S002,3,Ear level,4.2,NORMAL,standing,0.3577708763999664,0.16000000000000003,0.12800000000000003,5,1.24,0.08518354199999198,0.03809523809523809,0.007256235827664397,5,-0.7047619047619048,0.08518354199999198,0.03809523809523809,0.007256235827664397,5,0.7047619047619048,0.13085426605408604,0.05851980680855591,0.01712283894455353,5,-0.5451470507276169,0.13085426605408604,0.05851980680855591,0.01712283894455353,5,0.5451470507276169,0.08518354199999198,0.03809523809523809,0.007256235827664397,5,-0.7047619047619048,0.08518354199999198,0.03809523809523809,0.007256235827664397,5,0.7047619047619048,1.1164396535415606,0.49928699161904866,1.2464375,5,3.64,1.1164396535415606,0.49928699161904866,1.2464375,5,2.64,0.3577708763999664,0.16000000000000003,0.12800000000000006,5,-2.96
S003,3,Ear level,4.2,NORMAL,standing,5.103863242681959,2.282517031699873,26.04942,5,4.622,1.215205533971895,0.5434564361190174,1.4767244897959184,5,0.10047619047619051,0.8133181385889676,0.3637269290437053,0.6614863945578232,5,0.8138095238095238,0.8041505878636268,0.3596270757218974,0.6466581679614166,5,-0.33197608377209187,0.6280580142196184,0.2808760827217192,0.3944568692254904,5,0.5585419941109138,1.2152055339718948,0.5434564361190173,1.476724489795918,5,0.10047619047619041,0.8133181385889675,0.36372692904370524,0.6614863945578229,5,0.8138095238095238,16.063926132313686,7.184006163477736,258.04972278443057,5,9.543506493506493,16.063926132313686,7.184006163477736,258.04972278443057,5,8.543506493506493,5.103863242681959,2.282517031699873,26.04942,5,0.42200000000000004
