subject,block,condition,target_distance,type,location,log_bias,log_bias_un,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_sd_un,log_bias_sem_un,log_bias_var_un,log_bias_n_un,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,slope,intercepto
T007,2,Floor level,2,ROVED,sitting,-0.25085832971998434,0.25085832971998434,0.408248290463863,0.16666666666666669,0.16666666666666666,6,1.1666666666666667,0.2041241452319315,0.08333333333333334,0.041666666666666664,6,-0.4166666666666667,0.2041241452319315,0.08333333333333334,0.041666666666666664,6,0.4166666666666667,0.12289498110816442,0.05017166594399687,0.01510317638157609,6,0.12289498110816442,0.05017166594399687,0.01510317638157609,6,0.408248290463863,0.16666666666666669,0.16666666666666666,6,0.27208252740167627,1.0895551257253389
T007,2,Floor level,2.9,ROVED,sitting,-0.07332237270713424,0.08804562952784062,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,2.5,0.1990862997205606,0.0995431498602803,0.03963535473642489,4,-0.1379310344827586,0.15926903977644843,0.07963451988822422,0.025366627031311914,4,0.17241379310344826,0.1016663358177377,0.05083316790886885,0.010336043838605013,4,0.08466538324017205,0.04233269162008602,0.007168227119205205,4,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.27208252740167627,1.0895551257253389
T007,2,Floor level,4.2,ROVED,sitting,-0.28700104292278306,0.28700104292278306,0.44721359549995793,0.19999999999999998,0.2,5,2.2,0.10647942749998998,0.047619047619047616,0.011337868480725622,5,-0.4761904761904762,0.10647942749998998,0.047619047619047616,0.011337868480725622,5,0.4761904761904762,0.07875040509840577,0.03521825181113626,0.006201626303163012,5,0.07875040509840577,0.03521825181113626,0.006201626303163012,5,0.44721359549995793,0.19999999999999998,0.2,5,0.27208252740167627,1.0895551257253389
T007,2,Floor level,6,ROVED,sitting,-0.3714664992862537,0.3714664992862537,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.09128709291752767,0.04082482904638629,0.00833333333333333,5,-0.5666666666666667,0.09128709291752767,0.04082482904638629,0.00833333333333333,5,0.5666666666666667,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.5477225575051661,0.24494897427831777,0.3,5,0.27208252740167627,1.0895551257253389
T007,3,Ear level,2,NORMAL,sitting,-0.3010299956639812,0.3010299956639812,0,0,0,5,1,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5,0,0,0,5,0,0,0,5,0.4321635810997512,0.4685824813484393
T007,3,Ear level,2.9,NORMAL,sitting,-0.15113749774549862,0.1629161032020637,0.8366600265340756,0.3741657386773941,0.7,5,2.2,0.2885034574255433,0.12902266850944624,0.08323424494649227,5,-0.24137931034482754,0.25619552580698907,0.11457412224714583,0.0656361474435196,5,0.2689655172413793,0.19500769549593464,0.08721009265289788,0.038028001302635166,5,0.18276791151735736,0.08173629485169555,0.03340410948041657,5,0.8366600265340756,0.3741657386773941,0.7,5,0.4321635810997512,0.4685824813484393
T007,3,Ear level,4.2,NORMAL,sitting,-0.28700104292278306,0.28700104292278306,0.44721359549995793,0.19999999999999998,0.2,5,2.2,0.10647942749998998,0.047619047619047616,0.011337868480725622,5,-0.4761904761904762,0.10647942749998998,0.047619047619047616,0.011337868480725622,5,0.4761904761904762,0.07875040509840577,0.03521825181113626,0.006201626303163012,5,0.07875040509840577,0.03521825181113626,0.006201626303163012,5,0.44721359549995793,0.19999999999999998,0.2,5,0.4321635810997512,0.4685824813484393
T007,3,Ear level,6,NORMAL,sitting,-0.31126050015345746,0.31126050015345746,0.7071067811865476,0.31622776601683794,0.5,5,3,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,-0.5,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,0.5,0.1073481524183663,0.0480075532132951,0.011523625827636804,5,0.1073481524183663,0.0480075532132951,0.011523625827636804,5,0.7071067811865476,0.31622776601683794,0.5,5,0.4321635810997512,0.4685824813484393
T007,5,Ear level,2,ROVED,sitting,-0.1806179973983887,0.1806179973983887,0.5477225575051661,0.24494897427831777,0.3,5,1.4,0.27386127875258304,0.12247448713915889,0.075,5,-0.3,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.5477225575051661,0.24494897427831777,0.3,5,0.1902459242884773,0.9443216358109984
T007,5,Ear level,2.9,ROVED,sitting,-0.38714049898296077,0.38714049898296077,0.5,0.25,0.25,4,1.25,0.1724137931034483,0.08620689655172414,0.02972651605231867,4,-0.5689655172413792,0.1724137931034483,0.08620689655172414,0.02972651605231867,4,0.5689655172413792,0.15051499783199063,0.07525749891599531,0.02265476457236414,4,0.15051499783199063,0.07525749891599531,0.02265476457236414,4,0.5,0.25,0.25,4,0.1902459242884773,0.9443216358109984
T007,5,Ear level,4.2,ROVED,sitting,-0.3222192947339193,0.3222192947339193,0,0,0,5,2,0,0,0,5,-0.5238095238095238,0,0,0,5,0.5238095238095238,0,0,0,5,0,0,0,5,0,0,0,5,0.1902459242884773,0.9443216358109984
T007,5,Ear level,6,ROVED,sitting,-0.47712125471966244,0.47712125471966244,0,0,0,6,2,0,0,0,6,-0.6666666666666666,0,0,0,6,0.6666666666666666,0,0,0,6,0,0,0,6,0,0,0,6,0.1902459242884773,0.9443216358109984
T008,0,Floor level,2,NORMAL,sitting,-0.5728343841923148,0.5728343841923148,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,0.54,0.04472135954999579,0.019999999999999997,0.001999999999999999,5,-0.73,0.04472135954999579,0.019999999999999997,0.001999999999999999,5,0.73,0.06535044423901096,0.0292256071356476,0.00427068056223608,5,0.06535044423901096,0.0292256071356476,0.00427068056223608,5,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,0.5501151330938564,-0.2923512940959745
T008,0,Floor level,2.9,NORMAL,sitting,-0.3028060691515168,0.3028060691515168,0.5009790414777847,0.22404463840940264,0.25098,5,1.514,0.17275139361302924,0.07725677186531127,0.029843043995243762,5,-0.4779310344827586,0.17275139361302924,0.07725677186531127,0.029843043995243762,5,0.4779310344827586,0.15187731215222133,0.06792159884246435,0.023066717946583274,5,0.15187731215222133,0.06792159884246435,0.023066717946583274,5,0.5009790414777847,0.22404463840940264,0.25098,5,0.5501151330938564,-0.2923512940959745
T008,0,Floor level,4.2,NORMAL,sitting,-0.27819647996999897,0.27819647996999897,0.5,0.25,0.25,4,2.25,0.11904761904761904,0.05952380952380952,0.014172335600907028,4,-0.4642857142857143,0.11904761904761904,0.05952380952380952,0.014172335600907028,4,0.4642857142857143,0.08804562952784065,0.04402281476392032,0.007752032878953765,4,0.08804562952784065,0.04402281476392032,0.007752032878953765,4,0.5,0.25,0.25,4,0.5501151330938564,-0.2923512940959745
T008,0,Floor level,6,NORMAL,sitting,-0.3274237443465228,0.3274237443465228,0.2581988897471611,0.10540925533894598,0.06666666666666667,6,2.8333333333333335,0.04303314829119354,0.017568209223157674,0.0018518518518518534,6,-0.5277777777777778,0.04303314829119354,0.017568209223157674,0.0018518518518518534,6,0.5277777777777778,0.040889019636587046,0.016692872365379988,0.001671911926841201,6,0.040889019636587046,0.016692872365379988,0.001671911926841201,6,0.2581988897471611,0.10540925533894598,0.06666666666666667,6,0.5501151330938564,-0.2923512940959745
T008,2,Floor level,2,ROVED,sitting,-0.42144199392957366,0.42144199392957366,0.27386127875258304,0.12247448713915889,0.075,5,0.8,0.13693063937629152,0.06123724356957944,0.01875,5,-0.6,0.13693063937629152,0.06123724356957944,0.01875,5,0.6,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.27386127875258304,0.12247448713915889,0.075,5,0.38359583678732606,0.1877590494611775
T008,2,Floor level,2.9,ROVED,sitting,-0.3318069508538978,0.3318069508538978,0.31885210782848317,0.1301708279317776,0.10166666666666667,6,1.3833333333333333,0.10994900269947697,0.04488649239026814,0.012088783194609593,6,-0.5229885057471264,0.10994900269947697,0.04488649239026814,0.012088783194609593,6,0.5229885057471264,0.10570176630427211,0.04315256539272985,0.011172863399842954,6,0.10570176630427211,0.04315256539272985,0.011172863399842954,6,0.31885210782848317,0.1301708279317776,0.10166666666666667,6,0.38359583678732606,0.1877590494611775
T008,2,Floor level,4.2,ROVED,sitting,-0.32922647563398016,0.32922647563398016,0.408248290463863,0.2041241452319315,0.16666666666666666,4,2,0.0972019739199674,0.0486009869599837,0.009448223733938024,4,-0.5238095238095238,0.0972019739199674,0.0486009869599837,0.009448223733938024,4,0.5238095238095238,0.09093007604717501,0.045465038023587506,0.008268278729945032,4,0.09093007604717501,0.045465038023587506,0.008268278729945032,4,0.408248290463863,0.2041241452319315,0.16666666666666666,4,0.38359583678732606,0.1877590494611775
T008,2,Floor level,6,ROVED,sitting,-0.41229049581743865,0.41229049581743865,0.4722287581247038,0.21118712081942875,0.22299999999999998,5,2.36,0.07870479302078398,0.0351978534699048,0.006194444444444446,5,-0.6066666666666667,0.07870479302078398,0.0351978534699048,0.006194444444444446,5,0.6066666666666667,0.08784908110145107,0.039287303420747335,0.007717461050369327,5,0.08784908110145107,0.039287303420747335,0.007717461050369327,5,0.4722287581247039,0.21118712081942878,0.22300000000000006,5,0.38359583678732606,0.1877590494611775
T008,3,Ear level,2,NORMAL,sitting,-0.5418539921951662,0.5418539921951662,0.22360679774997896,0.09999999999999999,0.05,5,0.6,0.11180339887498948,0.049999999999999996,0.0125,5,-0.7,0.11180339887498948,0.049999999999999996,0.0125,5,0.7,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,0.22360679774997896,0.09999999999999999,0.05,5,0.4301740812379111,0.21609284332688553
T008,3,Ear level,2.9,NORMAL,sitting,-0.26486474491370116,0.2707540476419837,0.8197560612767679,0.3666060555964672,0.672,5,1.72,0.28267450388854065,0.1264158812401611,0.07990487514863258,5,-0.4068965517241379,0.25619552580698907,0.11457412224714583,0.0656361474435196,5,0.4206896551724138,0.20178941080617702,0.09024296794044849,0.040718966313504065,5,0.19177053942956687,0.08576239244926305,0.03677593979310707,5,0.8197560612767679,0.3666060555964672,0.672,5,0.4301740812379111,0.21609284332688553
T008,3,Ear level,4.2,NORMAL,sitting,-0.21232667948652292,0.21232667948652292,0.650384501660364,0.2908607914449797,0.423,5,2.64,0.15485345277627713,0.06925256939166184,0.02397959183673469,5,-0.37142857142857144,0.15485345277627713,0.06925256939166184,0.02397959183673469,5,0.37142857142857144,0.10802844695450022,0.04831179017879852,0.011670145351401267,5,0.10802844695450022,0.04831179017879852,0.011670145351401267,5,0.650384501660364,0.2908607914449797,0.423,5,0.4301740812379111,0.21609284332688553
T008,3,Ear level,6,NORMAL,sitting,-0.40313899770530365,0.40313899770530365,0.4183300132670378,0.18708286933869706,0.175,5,2.4,0.06972166887783961,0.031180478223116165,0.004861111111111108,5,-0.6,0.06972166887783961,0.031180478223116165,0.004861111111111108,5,0.6,0.07487382886156742,0.033484594214030085,0.005606090248391287,5,0.07487382886156742,0.033484594214030085,0.005606090248391287,5,0.4183300132670378,0.18708286933869706,0.175,5,0.4301740812379111,0.21609284332688553
T008,5,Ear level,2,ROVED,sitting,-0.37202478437602804,0.37202478437602804,0.3763863263545405,0.1536590742882148,0.14166666666666666,6,0.9166666666666666,0.18819316317727025,0.0768295371441074,0.035416666666666666,6,-0.5416666666666666,0.18819316317727025,0.0768295371441074,0.035416666666666666,6,0.5416666666666666,0.19079029742055495,0.07788981275903353,0.036400937589823816,6,0.19079029742055495,0.07788981275903353,0.036400937589823816,6,0.3763863263545405,0.1536590742882148,0.14166666666666666,6,0.275812839642627,0.6129731970157497
T008,5,Ear level,2.9,ROVED,sitting,-0.28178000050056734,0.28178000050056734,0.5477225575051661,0.24494897427831777,0.3,5,1.6,0.18886984741557453,0.08446516354424752,0.03567181926278241,5,-0.44827586206896547,0.18886984741557453,0.08446516354424752,0.03567181926278241,5,0.44827586206896547,0.16488091911084488,0.07373698866489867,0.027185717486836968,5,0.16488091911084488,0.07373698866489867,0.027185717486836968,5,0.5477225575051661,0.24494897427831777,0.3,5,0.275812839642627,0.6129731970157497
T008,5,Ear level,4.2,ROVED,sitting,-0.3222192947339193,0.3222192947339193,0,0,0,4,2,0,0,0,4,-0.5238095238095238,0,0,0,4,0.5238095238095238,0,0,0,4,0,0,0,4,0,0,0,4,0.275812839642627,0.6129731970157497
T008,5,Ear level,6,ROVED,sitting,-0.47918124604762485,0.47918124604762485,0.6519202405202649,0.291547594742265,0.425,5,2.1,0.10865337342004415,0.0485912657903775,0.011805555555555555,5,-0.65,0.10865337342004415,0.0485912657903775,0.011805555555555555,5,0.65,0.17231692628102813,0.07706247216763978,0.02969312308294128,5,0.17231692628102813,0.07706247216763978,0.02969312308294128,5,0.6519202405202649,0.291547594742265,0.425,5,0.275812839642627,0.6129731970157497
T009,0,Floor level,2,NORMAL,sitting,-0.6020599913279624,0.6020599913279624,0,0,0,6,0.5,0,0,0,6,-0.75,0,0,0,6,0.75,0,0,0,6,0,0,0,6,0,0,0,6,0.5378557612600167,-0.6679054987565632
T009,0,Floor level,2.9,NORMAL,sitting,-0.4623979978989561,0.4623979978989561,0,0,0,5,1,0,0,0,5,-0.6551724137931034,0,0,0,5,0.6551724137931034,0,0,0,5,0,0,0,5,0,0,0,5,0.5378557612600167,-0.6679054987565632
T009,0,Floor level,4.2,NORMAL,sitting,-0.5630432912651042,0.5630432912651042,0.44721359549995793,0.19999999999999998,0.2,5,1.2,0.10647942749998995,0.0476190476190476,0.011337868480725617,5,-0.7142857142857143,0.10647942749998995,0.0476190476190476,0.011337868480725617,5,0.7142857142857143,0.13462470671422574,0.06020599913279622,0.0181238116578913,5,0.13462470671422574,0.06020599913279622,0.0181238116578913,5,0.44721359549995793,0.19999999999999998,0.2,5,0.5378557612600167,-0.6679054987565632
T009,0,Floor level,6,NORMAL,sitting,-0.3450528104279015,0.3450528104279015,0.5,0.25,0.25,4,2.75,0.08333333333333331,0.04166666666666666,0.0069444444444444415,4,-0.5416666666666666,0.08333333333333331,0.04166666666666666,0.0069444444444444415,4,0.5416666666666666,0.08804562952784062,0.04402281476392031,0.0077520328789537594,4,0.08804562952784062,0.04402281476392031,0.0077520328789537594,4,0.5,0.25,0.25,4,0.5378557612600167,-0.6679054987565632
T009,2,Floor level,2,ROVED,sitting,-0.6020599913279624,0.6020599913279624,0,0,0,5,0.5,0,0,0,5,-0.75,0,0,0,5,0.75,0,0,0,5,0,0,0,5,0,0,0,5,0.22520033158331018,0.3248687482730041
T009,2,Floor level,2.9,ROVED,sitting,-0.40219199876615985,0.40219199876615985,0.44721359549995793,0.19999999999999998,0.2,5,1.2,0.1542115846551579,0.06896551724137931,0.02378121284185494,5,-0.5862068965517241,0.1542115846551579,0.06896551724137931,0.02378121284185494,5,0.5862068965517241,0.1346247067142258,0.06020599913279624,0.01812381165789131,5,0.1346247067142258,0.06020599913279624,0.01812381165789131,5,0.44721359549995793,0.19999999999999998,0.2,5,0.22520033158331018,0.3248687482730041
T009,2,Floor level,4.2,ROVED,sitting,-0.49355741533395986,0.49355741533395986,0.8366600265340756,0.34156502553198664,0.7,6,1.5,0.1992047682223989,0.08132500607904443,0.039682539682539666,6,-0.6428571428571428,0.1992047682223989,0.08132500607904443,0.039682539682539666,6,0.6428571428571428,0.2084916570269021,0.08511636255721083,0.04346877104982337,6,0.2084916570269021,0.08511636255721083,0.04346877104982337,6,0.8366600265340756,0.34156502553198664,0.7,6,0.22520033158331018,0.3248687482730041
T009,2,Floor level,6,ROVED,sitting,-0.627636252551653,0.627636252551653,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,1.5,0.09622504486493767,0.048112522432468836,0.009259259259259267,4,-0.75,0.09622504486493767,0.048112522432468836,0.009259259259259267,4,0.75,0.17379974903075143,0.08689987451537572,0.03020635276315218,4,0.17379974903075143,0.08689987451537572,0.03020635276315218,4,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.22520033158331018,0.3248687482730041
T009,3,Ear level,2,NORMAL,sitting,-0.42144199392957366,0.42144199392957366,0.6519202405202649,0.291547594742265,0.425,5,0.9,0.32596012026013244,0.1457737973711325,0.10625,5,-0.55,0.32596012026013244,0.1457737973711325,0.10625,5,0.55,0.26924941342845155,0.12041199826559247,0.07249524663156523,5,0.26924941342845155,0.12041199826559247,0.07249524663156523,5,0.6519202405202649,0.291547594742265,0.425,5,0.5476651008565904,-0.0174357557336289
T009,3,Ear level,2.9,NORMAL,sitting,-0.3226039970317523,0.3226039970317523,0.7071067811865476,0.31622776601683794,0.5,5,1.5,0.24382992454708535,0.1090440572471855,0.059453032104637336,5,-0.48275862068965514,0.24382992454708535,0.1090440572471855,0.059453032104637336,5,0.48275862068965514,0.19446303980387833,0.08696651522254385,0.03781587384976477,5,0.19446303980387833,0.08696651522254385,0.03781587384976477,5,0.7071067811865476,0.31622776601683794,0.5,5,0.5476651008565904,-0.0174357557336289
T009,3,Ear level,4.2,NORMAL,sitting,-0.19157679197885055,0.19157679197885055,0.8366600265340756,0.3741657386773941,0.7,5,2.8,0.19920476822239894,0.0890870806374748,0.03968253968253968,5,-0.33333333333333337,0.19920476822239894,0.0890870806374748,0.03968253968253968,5,0.33333333333333337,0.12970929389460295,0.05800775969236612,0.01682450092263648,5,0.12970929389460295,0.05800775969236612,0.01682450092263648,5,0.8366600265340756,0.3741657386773941,0.7,5,0.5476651008565904,-0.0174357557336289
T009,3,Ear level,6,NORMAL,sitting,-0.31126050015345746,0.31126050015345746,0.7071067811865476,0.31622776601683794,0.5,5,3,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,-0.5,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,0.5,0.1073481524183663,0.0480075532132951,0.011523625827636804,5,0.1073481524183663,0.0480075532132951,0.011523625827636804,5,0.7071067811865476,0.31622776601683794,0.5,5,0.5476651008565904,-0.0174357557336289
